name,latitude_deg,longitude_deg
Grand Canyon National Park Airport,35.9524,-112.147003
Dawson Community Airport,47.137658,-104.80691
Spokane International Airport,47.6199,-117.533997
Grand Forks International Airport,47.949299,-97.176102
Floyd Bennett Memorial Airport,43.3412017822,-73.6102981567
East Texas Regional Airport,32.38399887084961,-94.71150207519531
Glasgow Valley County Airport Wokal Field,48.212502,-106.614998
Grand Junction Regional Airport,39.126663,-108.529387
Goodland Municipal Airport,39.370701,-101.699753
Mid Delta Regional Airport,33.482899,-90.985603
Scholes International At Galveston Airport,29.265301,-94.860397
Greenville Downtown Airport,34.847903,-82.350217
Gainesville Regional Airport,29.6900997162,-82.2717971802
Groton New London Airport,41.330101,-72.045097
Glacier Park International Airport,48.310501,-114.255997
Gulfport Biloxi International Airport,30.405582,-89.069836
Austin Straubel International Airport,44.483459,-88.130805
Gray Army Air Field,47.07920074,-122.5810013
Central Nebraska Regional Airport,40.967498779296875,-98.30960083007812
Killeen Regional Airport / Robert Gray Army Airfield,31.0672,-97.828903
Gerald R. Ford International Airport,42.880798,-85.522797
Seymour Johnson Air Force Base,35.339401,-77.960602
Piedmont Triad International Airport,36.09937,-79.937262
Greenville-Spartanburg International Airport,34.895699,-82.218903
Wheeler Sack Army Air Field,44.05559921,-75.71949768
Great Falls International Airport,47.481998,-111.371002
Golden Triangle Regional Airport,33.450298,-88.5914
Gunnison Crested Butte Regional Airport,38.534672,-106.934566
Gallup Municipal Airport,35.511653,-108.788166
Grissom Air Reserve Base,40.648102,-86.1521
Guymon Municipal Airport,36.6851005554,-101.508003235
Greenwood–Leflore Airport,33.495025,-90.088204
North Texas Regional Airport Perrin Field,33.7141,-96.673698
Gary Chicago International Airport,41.617087,-87.413206
Dara Sakor International Airport,10.914244,103.226652
Techo International Airport,11.359987,104.921272
Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999
Hobart Regional Airport,34.991317,-99.051313
Yampa Valley Airport,40.481201,-107.218002
Manassas Regional Airport/Harry P. Davis Field,38.721401,-77.515404
Hartford Brainard Airport,41.736698150635,-72.649398803711
Hagerstown Regional Richard A Henson Field,39.708771,-77.728014
Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999
Range Regional Airport,47.384831,-92.836905
Hill Air Force Base,41.12403,-111.973086
Lake Havasu City Airport,34.570506,-114.357745
Portland Hillsboro Airport,45.540401,-122.949997
Hickory Regional Airport,35.74110031,-81.38950348
Wheeling Ohio County Airport,40.1749992371,-80.6463012695
Helena Regional Airport,46.6068,-111.983002
Holloman Air Force Base,32.852501,-106.107002
Lea County Regional Airport,32.6875,-103.217003
Huron Regional Airport,44.385201,-98.2285
Campbell Army Airfield (Fort Campbell),36.674154,-87.48974
Memorial Field Airport,34.4788,-93.096262
William P. Hobby Airport,29.645336,-95.276812
Westchester County Airport,41.06700134277344,-73.70760345458984
Bowerman Airport,46.971199035599994,-123.93699646
Valley International Airport,26.228500366210938,-97.65440368652344
Boone County Airport,36.26150131225586,-93.15470123291016
Hurlburt Field,30.427799,-86.689301
Homestead Air Reserve Base,25.4886,-80.383598
Huntsville International Airport,34.636244,-86.774378
Tri-State Airport / Milton J. Ferguson Field,38.366699,-82.557999
Redstone Army Air Field,34.67869949,-86.68479919
"Terre Haute Regional Airport, Hulman Field",39.4515,-87.307602
Houlton International Airport,46.1231002808,-67.792098999
Hutchinson Municipal Airport,38.0654983521,-97.86060333250002
Tweed New Haven Airport,41.262869,-72.887694
Havre City County Airport,48.541387,-109.762859
North Perry Airport,26.0012,-80.2407
Hilton Head Airport,32.2244,-80.697502
Cape Cod Gateway Airport,41.6693,-70.280403
San Marcos Regional Airport,29.8927,-97.862999
Sawyer County Airport,46.025199890100005,-91.44429779050002
Hays Regional Airport,38.844521,-99.273148
Northeast Ohio Regional Airport,41.778,-80.695503
Central Kentucky Regional Airport,37.630798,-84.332298
McConnell Air Force Base,37.621899,-97.268204
Washington Dulles International Airport,38.9445,-77.455803
Niagara Falls International Airport,43.1073,-78.946198
George Bush Intercontinental Airport,29.9844,-95.3414
Wichita Dwight D. Eisenhower National Airport,37.650314,-97.428583
Idaho Falls Regional Airport,43.514599,-112.070999
Laughlin Bullhead International Airport,35.154726,-114.559322
Kingman Airport,35.259499,-113.938004
Greater Kankakee Airport,41.07139968869999,-87.8462982178
Wilmington Airport,39.678699,-75.606499
Wilmington International Airport,34.271719,-77.904644
Wilmington Airpark,39.427898407,-83.792098999
Ford Airport,45.81911,-88.114557
Indianapolis International Airport,39.7173,-86.294403
Winkler County Airport,31.779600143399996,-103.200996399
Falls International Airport,48.566200256347656,-93.4030990600586
Smith Reynolds Airport,36.13370132446289,-80.22200012207031
Winslow Lindbergh Regional Airport,35.021900177,-110.722999573
Imperial County Airport,32.83539,-115.574026
Williamsport Regional Airport,41.242126,-76.92245
Kirksville Regional Airport,40.09349822998047,-92.5448989868164
Kissimmee Gateway Airport,28.2898006439,-81.4371032715
Kinston Regional Jetport At Stallings Field,35.331401825,-77.60880279540001
Long Island MacArthur Airport,40.796324,-73.101703
Ithaca Tompkins Regional Airport,42.49100112915039,-76.4583969116211
Mesa Gateway Airport,33.3078,-111.654999
Jackson Hole Airport,43.6073,-110.737999
Jackson-Medgar Wiley Evers International Airport,32.311199,-90.075897
Jacksonville International Airport,30.492469,-81.687813
Jonesboro Municipal Airport,35.83169937133789,-90.64640045166016
Kimble County Airport,30.5112991333,-99.7634963989
John F. Kennedy International Airport,40.639447,-73.779317
Chautauqua County-Jamestown Airport,42.15425,-79.254008
Julian Carroll Airport,37.59389877319336,-83.31729888916016
Joplin Regional Airport,37.151798,-94.498299
Jamestown Regional Airport,46.92969894,-98.67819977
Johnston Regional Airport,35.540901,-78.390297
Concord-Padgett Regional Airport,35.387798,-80.709099
John Murtha Johnstown Cambria County Airport,40.31610107421875,-78.83390045166016
Mid-Way Regional Airport,32.4587,-96.912399
Jackson County Airport/Reynolds Field,42.260509,-84.463019
Southwest Washington Regional Airport,46.11800003049999,-122.898002625
Bakersfield International Airport,35.324799,-118.996002
Southeast Colorado Regional Airport,38.066407,-102.691373
Purdue University Airport,40.412875,-86.939363
Lakeland Linder International Airport,27.989113,-82.018521
Capital Region International Airport,42.777582,-84.585721
Laramie Regional Airport,41.31209945678711,-105.67500305175781
Harry Reid International Airport,36.083361,-115.151817
Lawton Fort Sill Regional Airport,34.567699,-98.416603
Los Angeles International Airport,33.942501,-118.407997
Lubbock Preston Smith International Airport,33.663601,-101.822998
Arnold Palmer Regional Airport,40.275902,-79.4048
North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981
Liberal Mid-America Regional Airport,37.0442009,-100.9599991
Lumberton Regional Airport,34.610773,-79.05943
Texas Gulf Coast Regional Airport,29.108601,-95.462097
Lake Charles Regional Airport,30.126100540161133,-93.22329711914062
Rickenbacker International Airport,39.813801,-82.927803
Lebanon Municipal Airport,43.626098632799994,-72.30419921880001
Leesburg International Airport,28.82309914,-81.80870056
Blue Grass Airport,38.035066,-84.606738
Langley Air Force Base,37.082901,-76.360497
Angelina County Airport,31.2339992523,-94.75
Lafayette Regional Airport,30.205299,-91.987602
LaGuardia Airport,40.777199,-73.872597
Long Beach International Airport,33.816523,-118.149891
Logan-Cache Airport,41.7911987305,-111.851997375
Bill & Hillary Clinton National Airport/Adams Field,34.729222,-92.223591
Monticello Municipal Ellis Field,33.638599,-91.750999
Crater Lake-Klamath Regional Airport,42.156101,-121.733002
Hunt Field,42.815201,-108.730003
Lincoln Airport,40.844882,-96.76178
Lancaster Airport,40.121700286865234,-76.29609680175781
Derby Field,40.0663986206,-118.565002441
Bowman Field,38.2280006409,-85.6636962891
London-Corbin Airport/Magee Field,37.0821990967,-84.08489990230001
Laredo International Airport,27.5438,-99.461601
Little Rock Air Force Base,34.916900634799994,-92.14969635010002
Las Cruces International Airport,32.289398,-106.921997
La Crosse Regional Airport,43.879002,-91.256699
Lawson Army Air Field,32.332546,-84.988003
Nellis Air Force Base,36.2361984253,-115.033996582
Altus Air Force Base,34.667099,-99.266701
Luke Air Force Base,33.535,-112.383003
Cincinnati Municipal Airport Lunken Field,39.102357,-84.418945
Mission Field,45.6994018555,-110.447998047
Las Vegas Municipal Airport,35.654202,-105.141998
Greenbrier Valley Airport,37.857914,-80.400438
Lawrence Municipal Airport,42.717201232899995,-71.1233978271
Lewiston Nez Perce County Airport,46.3745002746582,-117.01499938964844
Lewistown Municipal Airport,47.048429,-109.466143
Lynchburg Regional Airport - Preston Glenn Field,37.326698,-79.200401
Midland International Air and Space Port,31.942499,-102.202003
Mobridge Municipal Airport,45.54650116,-100.4079971
MBS International Airport,43.533181,-84.083104
McComb-Pike County Airport / John E Lewis Field,31.178499,-90.471901
McClellan Airfield,38.667599,-121.401001
Merced Regional Macready Field,37.284698,-120.514
MacDill Air Force Base,27.8493,-82.521202
Kansas City International Airport,39.2976,-94.713898
McCook Ben Nelson Regional Airport,40.207787,-100.592794
Middle Georgia Regional Airport,32.69279861450195,-83.64920043945312
Orlando International Airport,28.429399490356445,-81.30899810791016
Mason City Municipal Airport,43.159801,-93.329716
Southern Illinois Airport,37.778099,-89.251999
Harrisburg International Airport,40.192838,-76.762333
Chicago Midway International Airport,41.785999,-87.752403
Key Field / Meridian Regional Airport,32.3326,-88.7519
Memphis International Airport,35.043845,-89.97634
Castle Airport,37.38050079,-120.5680008
Mansfield Lahm Regional Airport,40.82139968869999,-82.5166015625
McAllen Miller International Airport,26.176141,-98.237965
Rogue Valley International-Medford Airport,42.374199,-122.873001
Michigan City Municipal Airport,41.7033,-86.821198
Dobbins Air Reserve Base,33.915401,-84.516296
Montgomery Regional (Dannelly Field) Airport,32.300598,-86.393997
Morgantown Municipal Airport Walter L. (Bill) Hart Field,39.643305,-79.917598
Manhattan Regional Airport,39.14099884033203,-96.6707992553711
Sacramento Mather Airport,38.554744,-121.297989
Manchester-Boston Regional Airport,42.932598,-71.435699
Miami International Airport,25.7932,-80.290604
Minot Air Force Base,48.4156,-101.358002
Delaware County Johnson Field,40.242298,-85.395897
Millville Municipal Airport,39.367802,-75.072197
Charles B. Wheeler Downtown Airport,39.123199,-94.592796
General Mitchell International Airport,42.947201,-87.896599
Muskegon County Airport,43.169498,-86.238197
McKellar-Sipes Regional Airport,35.599899,-88.915604
Melbourne Orlando International Airport,28.102009,-80.641088
Mc Alester Regional Airport,34.882401,-95.783501
Quad City International Airport,41.448502,-90.5075
Miles City Airport - Frank Wiley Field,46.427268,-105.885372
Monroe Regional Airport,32.510899,-92.037697
Mc Entire Joint National Guard Base,33.92079926,-80.80130005
Morristown Municipal Airport,40.799062,-74.414949
Mc Minnville Municipal Airport,45.19440079,-123.1360016
Mobile Regional Airport,30.6912,-88.242798
Modesto City Co-Harry Sham Field,37.625801,-120.954002
Minot International Airport,48.25801,-101.279123
Edward F Knapp State Airport,44.20349884,-72.56230164
Smyrna Airport,36.0089988708,-86.5201034546
Eastern WV Regional Airport/Shepherd Field,39.40190125,-77.98459625
Monterey Regional Airport,36.586777,-121.844183
Northwest Alabama Regional Airport,34.745123,-87.612981
Dane County Regional Truax Field,43.1399,-89.337502
Missoula Montana Airport,46.915816,-114.091107
Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.880081,-93.221741
Massena International Airport Richards Field,44.936157,-74.844304
Louis Armstrong New Orleans International Airport,29.993401,-90.258003
Selfridge Air National Guard Base Airport,42.613463,-82.836919
Florida Keys Marathon International Airport,24.726006,-81.05138
Montrose Regional Airport,38.5098,-107.893997
Martin State Airport,39.325699,-76.413803
Muir Army Air Field (Fort Indiantown Gap) Airport,40.435214,-76.568661
Mountain Home Air Force Base,43.043598,-115.872002
Veterans Airport of Southern Illinois,37.751208,-89.016568
Grant County International Airport,47.20769882,-119.3199997
Mineral Wells Regional Airport,32.781601,-98.060204
Maxwell Air Force Base,32.3829,-86.365799
McCall Municipal Airport,44.888837,-116.101112
Myrtle Beach International Airport,33.679699,-78.928299
Yuba County Airport,39.09780121,-121.5699997
Beaufort MCAS - Merritt Field,32.4774017334,-80.723197937
New Orleans NAS JRB/Alvin Callender Field,29.82530022,-90.03500366
MCAS New River / McCutcheon Field,34.708401,-77.439697
Whiting Field Naval Air Station South Airport,30.704399,-87.023003
Lakehurst Maxfield Field Airport,40.03329849,-74.353302
Lakefront Airport,30.042400360107,-90.028297424316
Camp Pendleton MCAS (Munn Field) Airport,33.30130005,-117.3550034
Fallon Naval Air Station,39.41659927,-118.7009964
NAS Fort Worth JRB / Carswell Field,32.769199,-97.441498
Naval Air Station Corpus Christi Truax Field,27.6926,-97.2911
Norfolk Naval Station (Chambers Field),36.937599,-76.289299
Patuxent River Naval Air Station (Trapnell Field),38.285999,-76.411797
China Lake Naws (Armitage Field) Airport,35.6853981,-117.6920013
Jacksonville Naval Air Station (Towers Field),30.2358,-81.680603
El Centro NAF Airport (Vraciu Field),32.829201,-115.671996
Cherry Point MCAS / Cunningham Field/,34.900902,-76.880699
Miramar Marine Corps Air Station - Mitscher Field,32.86840057,-117.1429977
Lemoore Naval Air Station (Reeves Field) Airport,36.33300018,-119.9520035
Naval Air Station Meridian / McCain Field,32.5531,-88.55406
Naval Air Station Pensacola Forrest Sherman Field,30.352699,-87.318604
Millington-Memphis Airport,35.356701,-89.8703
Kingsville Naval Air Station,27.5072002411,-97.8097000122
Naval Air Station Key West/Boca Chica Field,24.57579994,-81.68890381
Naval Station Mayport / Admiral David L McDonald Field,30.3911,-81.424698
Whiting Field Naval Air Station - North,30.7241993,-87.02189636
Point Mugu Naval Air Station (Naval Base Ventura Co),34.120300293,-119.121002197
Oceana Naval Air Station,36.820702,-76.033501
Moffett Federal Airfield,37.4161,-122.049004
Whidbey Island Naval Air Station (Ault Field),48.351799,-122.655998
Twentynine Palms Strategic Expeditionary Landing Field,34.2962,-116.162003
Quantico Marine Corps Airfield / Turner Field,38.501701,-77.305298
Yuma International Airport / Marine Corps Air Station Yuma,32.650938,-114.609375
North Island Naval Air Station-Halsey Field,32.69919968,-117.2149963
Albert J Ellis Airport,34.829201,-77.612099
San Francisco Bay Oakland International Airport,37.720085,-122.221184
Offutt Air Force Base,41.119307,-95.90851
Karl Stefan Memorial Airport,41.985500335693,-97.435096740723
Orangeburg Municipal Airport,33.456798553467,-80.859497070312
Ogden Hinckley Airport,41.195899963379,-112.0120010376
Ogdensburg International Airport,44.6819,-75.4655
OKC Will Rogers World Airport,35.393388,-97.598248
L M Clayton Airport,48.094501,-105.574997
Olympia Regional Airport,46.969399,-122.903
Nogales International Airport,31.4177,-110.848
Columbus Municipal Airport,41.448145,-97.340174
Eppley Airfield,41.3032,-95.894096
Ontario Municipal Airport,44.0198,-117.013289
Newport Municipal Airport,44.580399,-124.057999
